GSM1068478;GSM1068479;GSM1068481;GSM1068482;GSM1068483;GSM1068486;GSM1068487;GSM1068488;GSM1068490;GSM1068491;GSM1068492;GSM1068493;GSM1068494;GSM1068495;GSM1068496;GSM1068498;GSM1068499;GSM1068500;GSM1068502;GSM1068503;GSM1068505;GSM1068506;GSM1068507;GSM1068508;GSM1068510;GSM1068512;GSM1068513;GSM1068514;GSM1068517;GSM1068518;GSM1068520;GSM1068521;GSM1068522;GSM1068524;GSM1068527;GSM1068480;GSM1068484;GSM1068485;GSM1068489;GSM1068497;GSM1068501;GSM1068504;GSM1068509;GSM1068511;GSM1068515;GSM1068516;GSM1068519;GSM1068523;GSM1068525;GSM1068526;GSM1068458;GSM1068459;GSM1068460;GSM1068461;GSM1068464;GSM1068468;GSM1068472;GSM1068473;GSM1068474;GSM1068476;GSM1068477;GSM1068462;GSM1068463;GSM1068465;GSM1068466;GSM1068467;GSM1068469;GSM1068470;GSM1068471;GSM1068475;GSM1068528;GSM1068531;GSM1068532;GSM1068533;GSM1068535;GSM1068537;GSM1068538;GSM1068539;GSM1068540;GSM1068542;GSM1068543;GSM1068544;GSM1068545;GSM1068546;GSM1068547;GSM1068548;GSM1068549;GSM1068550;GSM1068551;GSM1068552;GSM1068555;GSM1068556;GSM1068557;GSM1068560;GSM1068561;GSM1068562;GSM1068563;GSM1068565;GSM1068529;GSM1068530;GSM1068534;GSM1068536;GSM1068541;GSM1068553;GSM1068554;GSM1068558;GSM1068559;GSM1068564
125.092;124.831;129.787;129.405;12.669;126.739;132.695;126.893;127.261;125.961;129.323;130.428;12.371;128.487;129.576;128.875;128.069;124.048;130.721;131.986;125.723;124.793;125.021;129.393;126.658;125.029;128.428;129.366;130.053;128.039;125.213;12.673;126.718;12.691;128.233;124.146;128.426;126.325;124.854;129.638;128.808;128.495;126.731;124.761;126.016;130.034;125.075;130.561;124.485;125.441;127.366;124.953;123.797;124.183;128.532;129.419;13.072;132.454;13.013;126.603;126.862;126.436;129.404;129.201;127.279;125.232;13.172;12.876;128.015;128.531;126.497;120.994;130.114;120.619;125.119;12.633;12.882;126.899;126.059;129.076;124.145;126.369;13.138;123.077;128.962;130.199;121.905;12.908;12.788;129.235;130.126;125.548;12.678;126.266;125.988;129.709;126.246;12.758;129.585;129.747;127.057;125.586;129.072;12.944;130.606;126.137;129.025;127.612
106.754;108.428;105.654;112.638;107.822;105.729;104.974;10.883;104.386;107.552;105.521;10.721;108.304;10.918;107.275;109.707;110.795;10.413;10.632;106.971;104.812;101.484;105.216;106.492;106.364;104.493;102.917;105.971;108.139;108.118;104.574;110.956;101.967;108.264;105.394;10.685;104.435;107.639;103.556;108.891;106.266;104.989;10.681;105.804;108.942;108.399;107.671;107.095;103.302;106.499;109.145;106.769;107.244;108.177;104.644;106.808;106.552;105.832;105.138;104.802;104.183;106.143;106.641;105.678;10.575;108.087;109.126;106.383;105.166;105.832;111.273;106.424;106.731;105.992;106.944;105.224;106.743;108.443;105.629;105.474;105.202;110.296;106.065;105.745;106.809;105.977;105.092;106.193;106.821;106.791;105.386;10.692;10.668;10.753;107.455;107.496;105.155;105.749;103.724;109.104;102.844;106.022;107.809;109.312;10.824;106.992;106.831;104.837
437.985;352.481;1.577;21.856;192.237;242.134;330.425;409.919;26.228;267.737;248.517;161.474;359.841;368.931;21.744;409.616;359.878;164.022;341.403;390.381;298.307;308.149;264.059;279.191;288.798;169.415;250.323;256.884;343.588;234.406;282.429;36.665;367.912;281.126;257.517;146.064;357.973;244.059;325.118;367.958;344.189;191.936;362.187;201.797;332.043;425.268;391.276;377.109;312.797;260.923;132.605;23.388;355.596;214.192;366.184;275.801;181.748;351.698;326.206;339.445;474.101;328.876;31.097;212.727;147.861;262.631;205.931;3.635;2.668;275.643;204.687;144.762;33.374;246.004;208.349;186.936;21.346;458.437;162.682;215.217;272.651;135.702;223.121;129.139;252.292;142.422;264.098;313.872;326.451;357.849;374.279;231.871;369.867;379.658;351.837;33.764;314.173;292.437;14.176;359.246;131.864;35.821;14.977;137.588;213.177;246.189;307.721;336.407
0.928555;114.368;0.91548;113.943;11.414;0.935512;121.857;1.022;110.376;116.939;165.295;188.627;106.355;162.978;0.702168;110.876;106.406;105.115;118.952;116.129;133.139;124.455;117.613;123.198;121.798;114.355;126.095;116.008;115.564;119.213;114.759;108.811;125.314;142.657;124.683;114.738;132.608;106.871;126.717;10.993;125.163;121.556;168.855;-139.856;0.994848;11.193;110.467;124.108;218.067;127.122;112.705;0.608373;14.189;109.918;138.186;114.445;10.005;134.179;134.637;11.819;116.529;121.826;101.796;113.325;107.154;114.128;0.948121;121.743;163.799;122.764;0.963985;108.708;113.358;105.371;11.119;0.869605;11.085;123.763;110.548;121.408;13.051;104.778;116.826;116.924;108.142;121.692;107.306;129.896;143.722;124.138;116.832;136.419;115.378;119.932;107.779;120.382;128.362;120.296;120.823;107.854;106.802;159.713;16.263;119.088;120.262;118.063;111.631;154.422
525.738;643.036;505.087;61.235;561.321;627.828;610.702;495.957;625.913;607.889;575.079;587.124;575.704;616.501;490.012;665.938;6.538;53.439;585.752;592.129;597.452;405.863;608.853;518.056;581.282;516.753;544.183;583.733;64.088;554.965;533.188;604.331;572.607;614.818;559.502;568.173;623.261;642.604;551.899;597.129;623.647;573.613;487.542;426.658;627.326;581.526;610.844;556.661;588.888;584.441;587.735;481.912;580.647;727.868;510.549;60.174;583.396;653.154;613.514;666.794;619.405;616.203;495.656;543.517;569.164;637.425;601.201;591.215;581.029;679.768;620.035;65.617;532.927;619.551;554.651;55.797;571.413;592.241;474.322;53.435;598.353;595.094;482.128;60.255;603.396;498.231;661.627;519.188;571.966;576.522;533.216;553.036;541.787;57.132;527.047;595.999;548.679;561.292;495.358;624.001;4.572;581.431;559.819;61.126;641.008;587.642;542.102;59.976
942.294;927.756;906.769;962.678;937.993;91.497;929.504;917.278;932.537;916.153;92.616;918.711;938.869;950.527;913.268;960.733;990.391;893.068;918.889;928.924;899.571;85.796;919.612;932.131;912.781;884.889;897.988;899.961;970.789;95.404;917.087;990.588;888.079;949.493;896.314;937.347;905.924;967.366;862.994;947.065;890.757;943.633;928.867;90.488;932.583;945.801;947.311;934.831;952.698;950.198;927.213;930.258;930.012;964.757;891.002;943.064;921.271;931.654;896.564;910.059;949.148;939.061;954.959;927.309;892.332;960.262;928.568;908.214;918.276;908.675;10.069;925.865;93.412;92.118;901.303;870.544;9.164;955.167;907.892;910.743;905.205;930.901;90.657;872.948;932.477;922.316;90.137;929.538;934.239;930.429;913.018;940.874;90.865;942.064;91.364;916.817;932.289;924.669;891.779;963.924;88.347;923.512;9.192;919.471;934.713;957.403;901.365;906.859
231.933;386.852;150.743;152.031;130.457;135.634;295.848;124.329;357.185;145.171;178.355;183.325;369.818;275.367;193.843;298.178;305.552;151.525;202.137;206.826;170.833;114.198;0.6011;215.872;0.97061;12.003;107.691;1.232;306.573;207.355;341.301;167.644;144.403;194.737;335.137;14.019;0.847037;177.429;0.918805;160.483;112.772;125.943;286.062;0.759565;0.903616;249.135;239.747;0.864975;172.905;0.950261;137.146;176.176;172.861;380.388;300.469;230.488;224.556;294.693;25.563;322.217;313.803;235.949;141.005;102.778;148.555;284.488;240.732;253.676;328.443;297.062;171.098;147.567;350.694;156.029;125.366;155.923;123.895;283.287;154.069;210.802;375.735;140.649;242.539;135.599;321.833;346.318;169.081;20.204;141.167;106.104;184.919;249.993;123.918;0.885469;240.385;203.521;0.941075;315.038;120.622;141.632;108.417;228.273;130.098;302.041;0.840881;408.001;304.747;160.227
552.551;579.081;520.944;570.209;481.168;548.219;583.615;517.737;649.361;606.221;578.281;516.294;608.841;483.188;458.062;591.243;514.859;517.082;575.554;565.855;494.202;528.825;548.414;617.868;520.883;515.139;56.219;583.114;618.558;598.865;472.034;488.263;519.165;587.613;598.454;498.463;507.818;48.747;48.494;549.957;497.214;619.447;492.383;659.289;488.265;505.866;482.218;611.076;583.049;526.738;499.354;627.768;545.822;562.305;551.408;543.234;50.579;568.787;586.836;57.711;518.831;545.273;515.351;53.951;494.711;585.465;551.943;573.958;556.534;545.428;429.618;554.047;562.558;513.213;467.172;532.745;490.937;518.047;586.075;554.565;586.759;535.307;567.383;403.313;533.144;600.852;462.011;529.453;60.367;582.284;636.226;580.438;561.087;590.624;60.586;592.971;539.073;591.407;539.403;499.995;552.679;515.225;482.322;493.638;477.538;614.959;540.287;518.527
106.518;113.601;108.564;104.474;113.589;109.811;117.345;101.602;110.407;109.091;111.766;11.652;10.583;117.524;105.144;107.662;109.459;107.671;114.612;117.244;115.021;12.057;107.235;110.942;115.553;11.305;113.996;112.845;108.931;109.347;118.613;11.193;12.12;120.115;109.859;107.145;107.572;104.648;110.635;112.055;116.698;114.674;112.401;111.656;935.862;115.301;100.299;119.188;114.908;110.563;109.784;10.231;116.184;105.359;118.292;104.691;119.041;108.788;115.314;114.798;110.985;11.086;113.165;118.983;116.897;109.046;11.192;110.824;11.356;116.116;116.857;100.554;113.963;114.388;105.195;108.655;116.815;117.165;113.668;116.856;110.186;115.434;118.456;106.692;108.904;116.399;878.173;11.365;118.026;116.465;117.461;111.315;122.929;116.468;969.578;117.445;11.228;110.372;114.999;112.363;110.911;115.274;121.336;107.092;102.843;106.915;110.829;112.381
844.826;938.613;907.393;87.784;808.265;812.814;905.515;938.982;831.222;840.384;856.134;909.501;821.806;918.376;820.953;922.998;859.388;80.263;83.355;853.845;844.668;775.082;858.963;898.243;907.517;806.071;861.581;824.267;857.946;856.516;841.646;846.172;903.109;853.879;816.622;885.316;86.179;780.106;849.845;937.467;917.024;929.614;882.296;795.276;913.615;850.355;833.115;82.895;916.845;819.213;826.251;715.804;790.118;952.373;82.606;818.168;901.777;871.195;875.135;840.833;866.446;883.935;881.919;837.713;871.885;892.764;889.871;888.616;893.596;912.339;803.085;86.638;771.322;860.836;837.295;828.993;884.408;892.024;835.346;851.017;827.984;852.238;793.129;858.722;833.635;796.447;88.565;848.711;871.248;794.209;915.394;808.898;839.239;839.742;913.654;879.068;833.305;850.949;804.451;850.945;821.314;851.281;844.625;849.342;940.077;912.335;8.754;829.181
126.711;125.957;127.271;12.75;12.533;126.531;125.082;128.285;127.219;125.366;125.895;125.278;130.831;127.298;127.075;128.708;126.452;129.217;123.828;124.888;127.382;126.941;128.516;127.241;12.926;127.971;129.427;126.671;12.893;128.619;128.177;122.635;125.883;126.799;126.187;128.554;127.322;121.983;12.818;125.904;125.942;127.785;12.306;129.032;128.472;128.246;124.882;13.008;125.222;127.057;130.402;123.339;12.757;124.651;125.666;126.316;127.183;124.013;126.131;127.979;126.328;128.238;126.578;127.248;127.847;125.654;126.853;127.359;125.483;126.849;123.305;123.383;125.149;124.962;128.596;126.526;126.127;125.009;125.467;126.234;127.846;125.422;128.161;129.003;127.314;124.621;120.945;127.495;126.988;124.647;129.708;123.812;127.565;127.627;127.911;130.543;125.066;128.786;13.013;122.877;129.943;127.717;125.057;129.861;12.351;127.051;128.213;124.787
923.727;93.193;873.711;952.814;91.098;913.588;935.055;91.077;9.092;901.908;914.056;920.664;902.338;928.797;884.113;95.882;968.343;872.931;899.281;93.521;900.071;852.696;887.871;897.027;920.128;871.034;881.576;9.115;92.524;947.945;908.107;975.647;871.819;93.967;898.263;905.989;90.351;944.261;877.388;930.968;915.854;937.678;924.353;892.511;955.298;941.687;946.647;929.177;944.436;918.383;919.173;891.799;920.469;96.309;907.931;916.041;935.305;891.992;899.547;915.748;907.905;909.439;926.781;911.554;900.774;965.808;895.024;923.828;925.729;914.406;949.642;919.949;928.283;906.122;880.796;896.302;936.609;978.856;912.923;910.263;893.632;975.135;915.114;864.557;910.838;912.319;908.849;902.923;93.568;919.444;913.588;906.085;917.236;889.314;917.184;898.937;90.729;917.637;901.223;943.953;899.454;915.368;941.017;888.272;912.128;942.052;939.382;913.293
134.644;140.943;13.415;140.743;137.739;136.593;139.184;138.575;138.807;139.434;138.904;138.702;141.289;14.157;138.799;145.562;14.093;136.412;137.295;13.776;137.404;136.175;139.115;139.622;140.899;137.268;137.122;138.073;141.507;142.089;13.898;144.443;134.997;139.979;138.473;138.248;138.652;140.982;136.235;139.522;138.229;139.036;138.515;138.318;14.368;140.583;140.293;139.631;137.503;137.459;143.958;137.798;140.381;14.475;136.525;140.982;139.714;137.762;139.065;137.717;137.858;14.068;142.503;139.113;139.012;142.868;139.099;137.965;13.745;137.954;140.054;135.882;140.922;140.866;138.139;137.855;142.036;140.285;137.934;140.241;136.494;141.225;141.353;136.243;141.205;139.081;137.794;14.04;139.588;139.453;138.798;137.399;139.572;138.678;138.596;140.643;13.83;138.664;138.255;140.817;13.76;138.221;139.714;139.926;13.723;140.103;140.431;136.739
849.895;722.369;730.738;916.248;865.769;835.514;77.817;837.769;942.596;735.578;918.822;791.239;79.071;730.635;774.209;680.447;800.586;7.484;723.696;750.149;782.555;721.043;884.381;758.188;770.465;732.466;758.746;82.719;747.702;737.812;712.729;674.841;740.967;784.916;960.795;779.459;729.836;809.138;757.069;779.292;71.037;759.228;829.655;104.234;839.755;732.217;749.597;765.447;787.037;950.726;691.615;823.145;699.517;729.487;713.913;754.046;760.775;737.324;724.246;708.031;726.331;751.385;784.882;764.388;748.918;677.189;840.448;767.676;753.552;755.081;76.326;774.919;758.725;672.055;78.442;763.995;685.748;740.031;771.275;744.482;723.245;818.857;718.934;716.661;709.429;77.055;722.021;951.388;705.814;754.744;780.754;777.799;771.037;786.847;798.611;952.997;906.016;882.115;751.134;748.715;818.805;810.595;762.065;76.301;749.888;769.377;725.364;785.852
788.909;784.269;735.462;843.069;787.729;705.841;724.968;806.332;745.776;756.801;752.985;723.858;80.378;764.349;713.921;773.337;78.815;752.454;740.385;760.317;739.129;702.374;758.388;770.403;755.003;722.348;743.919;735.947;798.088;855.876;711.461;770.482;713.659;7.472;750.583;764.778;753.985;777.728;741.982;812.832;753.573;748.072;789.504;755.111;82.884;775.835;775.631;774.069;764.688;731.992;826.013;682.595;731.691;76.927;738.555;765.987;73.448;746.401;761.903;754.888;747.456;795.594;781.255;741.242;746.477;743.176;780.801;748.007;732.683;793.739;765.189;71.481;710.861;712.381;73.298;706.421;717.299;770.761;733.658;755.827;759.824;760.841;754.203;707.432;789.242;755.111;757.896;741.149;753.535;730.967;765.816;798.758;783.614;748.982;738.376;764.733;747.085;752.512;754.132;716.118;744.951;765.847;766.868;762.418;760.593;755.895;741.723;729.607
486.207;369.539;4.174;559.722;511.317;475.272;467.988;495.484;442.953;376.108;352.177;529.567;473.572;410.839;365.037;494.394;414.548;44.671;321.347;40.308;428.423;423.402;435.334;434.171;50.375;386.569;458.301;460.538;430.898;482.241;467.927;440.561;401.873;470.563;506.206;520.836;7.683;486.626;418.585;451.625;417.105;482.974;405.917;448.692;544.399;349.113;371.895;506.379;496.127;435.294;49.122;471.829;439.062;447.437;405.389;426.787;434.942;402.165;38.341;407.114;471.659;484.481;465.058;453.223;433.262;517.753;478.839;399.862;442.835;425.116;431.302;45.437;491.692;417.056;447.586;38.906;467.771;475.368;327.731;358.635;470.445;388.071;408.847;429.052;372.491;402.474;487.595;478.571;416.967;433.893;429.438;446.779;351.503;370.555;522.503;53.847;403.314;452.368;428.535;36.682;48.003;479.911;447.172;48.108;421.913;460.144;384.636;450.107
932.279;896.107;918.206;993.489;960.567;930.843;920.954;902.678;919.429;938.738;892.533;938.708;912.531;946.563;911.703;946.492;943.879;906.367;924.304;931.188;875.939;874.455;881.277;92.773;92.499;887.033;907.247;937.414;942.221;955.944;925.222;960.003;853.901;927.765;883.388;958.146;877.153;928.596;866.256;969.551;963.713;929.897;912.821;859.175;937.315;952.514;884.206;905.849;92.462;900.811;922.316;872.075;927.426;933.919;945.552;933.377;927.076;907.294;883.813;900.207;94.263;958.044;850.631;904.875;9.214;934.449;955.722;912.987;906.805;907.363;961.594;888.073;898.138;923.744;846.576;876.905;890.388;945.751;913.916;897.826;88.812;926.717;909.482;877.608;930.271;913.263;900.898;926.747;902.872;909.891;91.952;871.043;907.373;904.865;91.707;912.243;878.771;912.658;872.575;929.396;894.681;923.644;956.932;884.688;898.822;915.503;921.362;907.092
479.453;160.737;379.577;353.202;268.674;280.798;33.167;383.451;314.345;295.991;322.703;425.121;412.049;308.657;273.138;16.598;385.353;193.871;338.374;321.775;316.595;225.033;331.173;250.453;439.276;29.286;33.421;288.869;278.229;341.705;193.507;313.643;357.381;33.353;28.491;427.365;30.426;193.426;271.737;468.402;313.623;32.852;366.344;53.211;40.563;297.471;293.067;253.784;337.153;155.621;347.411;502.198;270.637;33.672;243.688;306.492;273.304;313.231;282.462;320.369;410.283;368.193;434.629;310.879;184.222;310.387;405.695;333.667;191.533;326.551;525.529;311.596;381.836;304.624;316.211;236.916;366.411;273.506;28.721;292.049;340.755;366.641;255.935;452.548;324.338;286.603;484.698;294.582;254.796;275.056;347.458;332.244;276.305;271.757;37.083;340.039;233.105;272.047;274.076;297.167;252.485;279.058;246.368;318.304;322.474;34.511;254.935;274.759
696.998;590.189;736.682;599.579;645.588;695.314;627.553;688.825;62.604;662.095;647.872;682.731;686.559;64.369;682.082;60.558;597.617;686.772;660.072;664.284;642.172;656.553;653.251;65.653;67.978;678.369;678.924;674.162;644.547;595.537;670.259;602.345;594.822;640.337;671.783;657.494;615.863;693.494;650.705;680.458;632.089;639.489;656.969;669.516;558.929;655.971;596.258;642.898;605.243;681.796;599.728;791.237;661.577;594.675;634.155;651.443;703.956;655.439;620.626;647.837;637.152;615.181;693.342;642.023;652.538;623.305;646.153;63.539;613.812;610.816;677.872;720.081;618.135;65.065;693.882;693.557;625.057;632.923;684.194;641.498;649.297;652.148;631.565;729.116;641.933;647.812;720.572;676.073;651.087;642.294;686.644;613.998;674.482;662.955;688.154;670.714;62.974;649.242;684.217;640.723;675.491;631.685;67.818;653.058;656.143;667.723;673.873;637.583
725.185;755.393;707.061;720.251;67.931;786.491;765.813;752.844;791.084;732.265;692.412;709.853;779.999;740.838;699.238;757.728;70.104;769.522;722.615;749.047;781.525;750.506;784.717;73.492;781.274;745.494;773.754;723.285;780.077;727.302;765.881;780.838;715.182;774.282;76.213;735.026;772.538;729.069;77.987;73.371;759.574;749.422;657.155;779.723;689.796;765.914;730.586;742.558;742.429;757.179;764.152;656.982;77.579;766.456;731.049;749.156;711.057;75.143;725.361;760.291;751.244;734.892;75.728;721.704;751.294;734.289;736.934;749.826;737.792;671.647;680.254;839.861;763.189;778.318;771.355;756.123;718.233;76.674;749.599;740.553;719.616;766.957;739.933;811.803;760.752;695.416;77.925;762.398;767.831;75.689;765.954;728.852;739.081;753.524;795.201;764.223;758.923;793.701;790.538;678.833;765.887;764.484;686.448;750.261;728.651;784.423;77.868;775.821
799.323;797.833;856.323;813.902;719.905;83.325;793.479;809.821;795.776;789.636;806.324;798.037;862.536;834.795;755.624;845.016;798.349;79.909;782.751;792.893;805.359;770.678;823.118;791.919;850.126;819.511;821.918;813.631;806.927;817.271;813.434;810.961;791.329;825.743;801.479;854.627;787.838;760.373;817.232;813.206;795.296;825.843;737.203;760.547;843.019;815.913;787.746;807.218;808.375;799.013;846.382;733.142;862.395;844.854;81.721;795.464;786.838;775.569;800.629;819.304;832.186;814.759;780.866;80.939;833.358;842.395;799.487;800.599;79.333;77.018;732.602;799.046;787.588;85.953;826.122;791.545;765.996;814.676;822.317;789.602;846.331;794.482;792.084;866.033;803.624;748.206;828.924;789.414;8.206;785.138;815.518;739.625;806.457;807.176;820.455;818.131;773.737;830.307;85.686;754.711;824.314;819.555;762.269;766.902;840.275;825.419;823.228;819.581
886.095;87.031;913.798;888.451;913.982;861.246;823.466;848.364;89.271;895.165;862.229;898.622;847.988;891.011;903.011;851.447;860.506;896.196;850.463;839.927;910.999;903.589;912.892;851.377;832.421;878.333;871.216;888.915;899.004;848.033;897.715;836.049;841.356;860.176;902.521;741.105;857.247;910.497;885.651;852.676;864.964;837.428;953.885;889.669;81.911;830.684;8.921;853.767;84.935;886.783;842.809;93.879;89.007;840.642;867.615;876.025;863.683;87.172;83.957;866.185;904.912;85.954;900.713;904.818;865.172;82.102;882.867;878.243;870.376;80.242;927.311;852.362;856.049;885.922;851.062;889.979;88.393;874.099;871.938;894.235;900.757;888.647;857.582;827.394;89.949;911.091;671.636;892.411;838.389;855.709;844.709;860.936;90.053;858.596;878.712;8.682;896.323;84.504;843.134;871.034;849.254;849.295;911.616;887.891;871.885;854.415;902.518;866.548
106.922;109.779;103.593;110.414;108.839;104.342;104.781;10.586;104.627;105.631;104.448;103.386;106.043;104.817;105.361;109.214;109.725;103.998;105.508;10.574;103.822;101.741;10.214;105.149;103.854;106.896;104.721;103.476;10.754;109.962;104.812;110.276;10.227;105.631;103.019;108.635;10.522;108.608;102.068;106.078;103.972;105.625;10.581;102.783;11.064;107.214;107.136;107.281;105.689;104.068;110.024;102.405;105.268;108.955;103.662;103.957;106.461;104.296;105.514;104.507;105.223;10.735;10.258;104.599;105.613;105.963;107.691;105.828;105.035;10.727;108.854;997.722;104.694;107.566;994.429;10.284;106.033;105.897;104.754;104.039;105.726;107.576;105.852;988.543;105.457;104.662;10.359;10.443;105.863;104.453;103.303;106.153;103.052;104.148;105.938;10.402;103.389;102.577;100.832;106.659;101.632;103.429;106.289;100.615;103.246;104.789;10.397;104.014
5.245;61.491;615.458;319.868;456.847;548.611;594.587;438.986;57.013;524.737;426.941;589.481;434.309;551.802;373.744;557.221;504.217;556.793;557.239;543.254;544.482;560.814;601.921;504.773;550.457;567.116;599.302;405.648;590.394;527.994;528.552;438.983;466.479;58.304;445.307;387.078;383.572;525.594;466.697;557.145;523.369;615.399;413.875;342.463;450.864;520.302;410.909;65.288;519.769;552.896;548.607;445.532;462.232;591.132;573.612;525.514;492.616;610.861;633.405;510.981;558.421;531.809;470.632;46.412;492.445;587.867;528.861;599.399;574.443;630.323;603.092;543.679;342.258;502.063;57.376;252.086;413.848;546.441;477.654;517.156;418.989;478.857;428.335;57.982;433.521;484.354;296.643;487.869;594.528;536.657;579.071;452.026;621.697;490.829;521.584;515.162;51.676;58.104;523.095;448.681;478.405;51.329;455.572;478.218;514.032;482.879;527.459;609.331
124.342;120.528;122.484;119.944;126.916;123.752;120.095;113.264;120.899;122.429;121.169;122.473;115.764;121.798;121.203;124.066;120.693;126.164;120.879;120.087;117.131;121.394;118.888;121.657;117.307;122.538;121.461;117.153;12.215;118.233;121.952;125.697;123.692;120.438;119.833;13.032;11.893;126.921;118.901;123.835;120.619;121.191;122.244;116.142;120.452;118.275;121.785;120.864;120.048;119.164;118.439;121.561;116.139;122.753;117.057;123.134;120.622;122.968;121.642;121.155;12.08;122.369;123.907;118.119;125.363;122.456;124.023;121.869;122.622;124.254;126.953;127.389;12.013;123.753;11.702;121.934;118.151;120.494;123.734;117.012;118.051;122.157;118.875;118.786;118.547;120.589;122.518;117.215;118.237;12.177;116.144;124.106;121.052;122.231;120.207;117.234;123.493;118.393;121.764;12.748;121.707;125.353;121.805;116.175;118.695;120.075;119.001;122.346
971.259;944.206;981.503;907.721;951.935;979.652;939.054;904.235;978.481;958.077;949.773;993.547;936.943;95.498;955.843;956.113;89.951;102.279;939.844;907.576;920.658;979.858;970.518;960.998;945.295;979.379;985.364;933.065;958.047;90.045;950.293;929.786;993.042;967.456;951.481;103.403;936.388;950.699;979.558;979.209;922.317;967.963;934.779;918.107;914.007;933.792;899.262;976.767;952.824;954.883;8.756;948.935;942.689;897.112;980.645;956.953;948.701;932.634;963.816;986.223;975.635;983.408;944.284;924.948;987.708;952.592;95.334;999.646;991.131;100.121;947.196;101.971;902.239;98.097;932.366;952.731;871.677;946.683;972.288;89.068;977.539;93.963;927.866;968.674;900.871;912.512;976.432;924.269;960.275;95.522;947.126;962.881;962.722;984.498;979.263;972.892;9.69;958.762;996.881;949.584;100.728;101.201;951.581;891.386;919.553;955.018;940.055;974.413
120.019;124.019;121.179;125.758;120.137;121.323;125.192;125.688;12.136;124.494;123.569;122.499;12.662;119.781;119.581;124.086;126.408;115.406;120.483;124.652;126.441;118.208;125.101;120.443;129.914;117.561;122.376;121.426;123.676;123.286;121.229;127.475;120.231;124.845;122.291;121.997;122.915;124.103;123.561;122.048;125.229;123.177;122.272;124.042;126.487;124.979;124.177;122.505;122.433;123.781;124.606;123.527;12.43;128.198;123.327;120.001;121.368;12.476;123.176;124.144;124.233;121.713;124.885;120.843;11.748;122.309;122.236;121.674;124.463;120.669;124.818;128.608;124.331;120.991;125.747;117.866;124.051;12.357;118.535;124.536;119.778;12.479;12.212;124.239;121.716;122.926;125.553;122.997;123.163;125.244;122.145;124.315;12.177;122.295;123.388;123.949;120.705;123.034;121.851;122.042;120.291;121.642;120.501;125.358;129.504;126.982;12.269;12.459
684.074;684.925;692.672;608.834;69.131;640.929;673.572;695.177;711.959;718.355;70.853;689.036;640.545;654.967;686.051;644.561;66.628;715.701;733.506;684.856;695.998;711.421;691.872;720.447;656.509;683.476;65.875;662.653;653.107;665.551;695.228;662.202;738.217;651.993;698.839;605.519;709.716;736.702;697.235;673.381;664.864;677.115;728.717;721.624;705.158;665.173;689.829;70.179;670.846;707.589;707.051;691.728;716.459;619.421;734.184;706.829;658.055;678.523;678.297;712.172;733.031;686.695;684.001;709.113;687.948;667.208;693.253;66.145;696.188;720.377;709.019;706.127;731.032;732.872;680.431;703.547;683.468;691.258;693.798;703.701;713.997;707.859;692.864;568.824;675.386;726.473;650.736;693.732;715.419;683.062;700.985;72.052;704.128;712.792;655.122;67.528;729.706;679.003;683.549;728.494;686.333;653.237;682.334;661.118;653.902;685.812;687.079;701.142
34.547;584.539;515.643;536.614;42.419;42.105;598.567;676.219;641.746;494.451;394.647;391.576;293.422;419.598;42.514;52.211;573.691;463.857;363.618;365.237;463.618;246.522;464.106;470.304;421.522;448.587;39.105;407.468;500.487;395.034;57.869;426.082;286.352;434.433;437.637;416.082;477.777;187.033;323.973;436.235;350.291;358.299;322.412;574.664;333.677;412.335;360.497;55.167;52.233;565.904;264.396;51.525;31.553;552.187;413.587;441.918;470.101;588.262;437.918;320.305;355.304;408.971;516.893;384.617;193.172;500.539;484.913;493.702;507.065;54.309;4.267;260.016;249.762;302.827;328.665;280.998;194.537;426.114;239.072;518.404;35.905;524.083;43.909;238.688;321.549;771.258;313.974;316.212;519.413;466.466;459.304;525.862;404.787;500.999;583.837;373.498;51.819;430.445;460.793;471.924;479.863;627.944;545.018;52.276;406.217;664.975;579.596;356.611
634.649;575.584;681.558;65.224;666.578;676.192;650.729;619.149;649.171;66.203;668.414;645.779;648.865;612.399;693.003;594.114;623.461;607.582;637.201;670.768;636.626;685.271;667.688;713.953;630.087;666.053;632.449;65.791;647.212;622.888;581.683;613.847;579.736;623.561;656.298;632.131;639.094;597.038;610.703;587.614;668.662;631.017;6.676;751.697;59.113;623.759;657.341;658.989;637.546;601.503;579.362;744.238;604.627;571.972;602.136;589.373;641.992;696.272;632.836;574.346;619.589;57.726;618.537;663.526;634.334;615.838;608.248;60.697;592.546;639.021;643.828;680.101;679.411;582.317;656.584;708.029;645.267;622.107;655.769;683.722;639.345;616.812;738.289;645.011;664.415;718.139;605.871;666.737;580.205;657.203;693.218;681.094;595.343;653.144;655.858;669.118;681.482;630.835;665.811;681.532;645.351;615.342;643.026;727.635;642.789;576.842;627.981;613.251
